latitude,longitude,acq_date,ndvi,ndmi,land_cover,label
36.99078,40.09174,2021-05-21,0.2443,0.1692,4,0
37.63869,32.57942,2020-10-16,0.2572,-0.0837,4,1
37.63869,32.57942,2020-04-29,0.1121,-0.0806,4,0
37.31443,28.34827,2021-08-05,0.2553,-0.0082,7,1
37.31443,28.34827,2021-02-16,0.2649,-0.091,5,0
37.04006,35.14705,2023-09-13,0.162,-0.1949,5,1
37.04006,35.14705,2023-03-27,0.8979,0.4919,4,0
38.60341,32.20412,2022-12-04,0.0281,0.04,4,1
37.37757,36.92473,2020-09-10,0.4399,0.0873,4,1
37.33261,35.75384,2021-08-17,0.3205,-0.0875,4,1
36.2509,33.20107,2021-07-16,0.6182,0.141,1,1
36.82784,39.0809,2020-06-22,0.1807,0.0478,4,1
36.82784,39.0809,2020-01-04,0.6145,0.1618,4,0
37.52953,41.99865,2020-08-04,0.501,0.0878,5,1
36.81095,39.46169,2021-11-07,0.418,-0.0056,4,1
36.81095,39.46169,2021-05-21,0.1685,-0.054,4,0
37.8181,38.7771,2023-10-11,0.113,-0.0048,7,1
37.8181,38.7771,2023-04-24,0.8247,0.4257,4,0
36.73933,28.16287,2021-07-30,0.5664,0.0354,1,1
36.73933,28.16287,2021-02-10,0.7663,0.0865,1,0
38.27605,41.02296,2020-08-03,-0.0207,-0.0309,7,1
38.27605,41.02296,2020-02-15,0.1014,-0.0044,7,0
36.21214,33.26693,2021-02-08,0.3928,0.0373,5,0
38.05866,29.99617,2020-08-29,0.1122,-0.1425,7,1
37.07307,40.57331,2023-11-07,0.1125,-0.1513,4,1
37.07307,40.57331,2023-05-21,0.2381,0.0567,4,0
36.23189,33.22875,2021-07-15,0.1614,-0.0863,5,1
37.47405,39.43041,2023-11-07,0.8781,0.4576,4,1
37.08263,36.68084,2021-06-19,0.2366,-0.0155,7,1
36.24392,36.53749,2023-07-16,0.1247,-0.097,4,1
36.24392,36.53749,2023-01-27,0.2914,0.2135,1,0
36.92579,31.28584,2021-02-11,0.6461,0.2181,1,0
38.22695,26.77927,2020-08-22,0.7457,0.1523,1,1
38.22695,26.77927,2020-03-05,0.8281,0.3391,1,0
39.20724,31.65364,2021-10-14,0.2364,-0.1703,5,1
39.20724,31.65364,2021-04-27,0.4997,0.0271,2,0
37.55002,41.98086,2020-08-04,0.4187,0.0329,1,1
37.12252,39.98561,2023-11-01,0.3188,0.0351,4,1
37.12252,39.98561,2023-05-15,0.1157,-0.0945,4,0
36.93741,31.45082,2021-07-29,0.6954,0.1887,1,1
40.15183,26.53696,2023-07-17,0.5267,0.0575,1,1
39.47702,30.91729,2020-11-17,0.1643,-0.1173,4,1
36.72628,33.80982,2020-08-19,0.4516,0.0482,5,1
36.16112,33.23715,2021-02-11,0.6771,0.2424,1,0
37.59091,39.43343,2023-07-23,0.1299,-0.0705,4,1
37.59091,39.43343,2023-02-03,0.6266,0.2524,4,0
38.27453,37.20347,2022-11-06,0.0963,-0.0302,4,1
37.06085,40.38583,2020-06-27,0.2539,0.1044,4,1
37.06085,40.38583,2020-01-09,0.1609,-0.1577,4,0
37.18679,40.53391,2020-06-23,0.1714,-0.0048,7,1
37.37952,36.97772,2020-09-21,0.2399,-0.0209,4,1
37.11593,39.0889,2021-06-20,0.194,0.0441,4,1
37.11593,39.0889,2021-01-01,0.1758,0.0264,4,0
37.8996,40.24504,2020-10-07,0.231,-0.1835,4,1
37.31789,28.43459,2021-08-05,0.4555,0.1048,1,1
37.31789,28.43459,2021-02-16,0.663,0.2965,1,0
39.71285,44.71856,2021-02-24,0.1741,-0.1761,4,1
39.71285,44.71856,2020-09-07,0.5748,0.1819,4,0
37.02028,39.64713,2020-01-03,0.3944,0.0164,4,0
38.12633,27.07294,2023-09-16,0.5029,0.0286,1,1
36.9674,31.39466,2021-08-01,0.7405,0.206,4,1
36.81827,28.17531,2021-07-31,0.4862,0.0102,5,1
36.81827,28.17531,2021-02-11,0.6475,0.1406,5,0
38.77742,36.11264,2023-09-24,0.2207,-0.1309,4,1
36.85997,39.52885,2021-06-05,0.3853,0.2509,4,1
36.85997,39.52885,2020-12-17,0.2933,-0.0693,4,0
36.93176,31.28492,2021-02-11,0.7226,0.3889,1,0
37.15481,40.20332,2023-01-23,0.2015,-0.2511,4,1
37.15481,40.20332,2022-08-06,0.8252,0.3612,4,0
37.33974,44.13332,2021-07-28,0.6416,0.2332,1,1
37.33974,44.13332,2021-02-08,-0.0273,0.7013,8,0
37.19008,40.38691,2022-12-22,0.1953,-0.2485,4,1
37.19008,40.38691,2022-07-05,0.1644,-0.0515,4,0
37.89098,42.18102,2020-08-21,0.2337,-0.0867,4,1
37.05191,27.68806,2021-08-02,0.6595,-0.0193,1,1
37.05191,27.68806,2021-02-13,0.7673,0.0944,1,0
37.5421,32.83363,2021-12-12,0.0979,-0.1165,4,1
36.81173,39.96752,2023-06-10,0.1897,-0.0383,4,1
36.81173,39.96752,2022-12-22,0.2087,-0.0762,5,0
37.42555,39.28125,2021-11-11,0.153,-0.0712,4,1
37.42555,39.28125,2021-05-25,0.1579,-0.1125,4,0
36.83199,39.95213,2021-07-27,0.0804,-0.0085,7,1
36.83199,39.95213,2021-02-07,0.8649,0.5031,4,0
36.79036,31.58933,2021-07-29,0.3349,-0.0974,5,1
36.8579,37.56668,2020-07-12,0.1764,-0.1096,4,1
36.8579,37.56668,2020-01-24,0.3578,-0.001,4,0
36.74148,38.77921,2021-06-15,0.2893,0.1708,4,1
36.74148,38.77921,2020-12-27,0.1275,-0.0921,4,0
36.81306,31.59771,2021-07-29,0.5883,0.0535,1,1
36.78847,39.35847,2020-06-06,0.4658,0.2742,4,1
36.78847,39.35847,2019-12-19,0.7112,0.2262,4,0
37.13843,40.46243,2021-11-07,0.391,0.0586,4,1
37.13843,40.46243,2021-05-21,0.2407,0.1536,4,0
38.63411,31.22818,2024-04-16,0.2021,-0.1928,4,1
36.96168,31.41537,2021-07-31,0.706,0.1515,1,1
37.45596,30.92451,2021-08-05,0.2328,-0.1856,5,1
37.30799,28.31513,2021-08-04,0.619,0.1646,1,1
37.30799,28.31513,2021-02-15,0.819,0.2893,1,0
37.3041,28.38227,2021-08-05,0.5924,0.1015,1,1
37.3041,28.38227,2021-02-16,0.6816,0.2143,1,0
37.36199,28.40027,2021-08-05,0.834,0.4904,1,1
37.36199,28.40027,2021-02-16,0.894,0.5877,1,0
36.92289,31.43313,2021-07-29,0.7219,0.2144,1,1
37.69503,39.39183,2020-10-29,0.3262,0.1042,4,1
37.11304,38.96259,2020-06-23,0.2865,0.1932,4,1
37.11304,38.96259,2020-01-05,0.312,-0.0367,4,0
37.01816,28.8436,2021-08-05,0.4365,0.1184,1,1
37.01816,28.8436,2021-02-16,0.4275,0.0521,5,0
37.14344,36.08479,2020-08-24,0.3847,-0.0955,4,1
37.14344,36.08479,2020-03-07,0.137,-0.1695,4,0
37.71581,40.62357,2020-10-29,0.0994,-0.0545,4,1
37.71581,40.62357,2020-05-12,0.8662,0.498,4,0
36.77892,39.70167,2020-08-16,0.1591,0.0151,7,1
39.74998,40.86005,2022-09-28,0.3295,-0.1342,7,1
39.74998,40.86005,2022-04-11,-0.0663,0.8861,8,0
36.88828,31.6281,2021-07-29,0.2032,-0.0791,5,1
38.16869,36.98999,2023-09-14,0.7196,0.2848,4,1
37.30997,28.36729,2021-08-05,0.3275,0.0121,5,1
37.30997,28.36729,2021-02-16,0.6406,0.1691,1,0
38.30336,28.59612,2022-09-25,0.6774,0.1748,4,1
38.30336,28.59612,2022-04-08,0.1897,-0.1377,4,0
37.628,42.61316,2021-09-09,0.3218,-0.059,5,1
37.628,42.61316,2021-03-23,0.256,-0.1611,4,0
38.8092,31.95354,2023-09-29,0.1751,-0.184,4,1
39.03371,34.61346,2020-08-19,0.1362,-0.1031,4,1
39.03371,34.61346,2020-03-02,0.1734,-0.0938,7,0
37.5473,39.13142,2021-05-15,0.4017,0.0934,4,1
37.5473,39.13142,2020-11-26,0.221,-0.0326,4,0
37.42571,39.51493,2024-02-11,0.8498,0.3966,1,1
37.42571,39.51493,2023-08-25,0.8093,0.4201,4,0
36.82938,39.53857,2021-11-06,0.4524,0.0764,4,1
36.82938,39.53857,2021-05-20,0.1539,-0.0578,4,0
37.03679,37.99895,2021-06-04,0.1317,-0.0879,7,1
37.03679,37.99895,2020-12-16,0.2243,0.0269,7,0
37.30429,42.29966,2021-06-10,0.1518,-0.0419,7,1
37.30429,42.29966,2020-12-22,0.2384,-0.1317,2,0
36.20861,35.9815,2020-09-05,0.7502,0.3915,1,1
36.20861,35.9815,2020-03-19,0.7484,0.303,1,0
37.44751,37.17545,2022-07-06,0.1513,-0.0232,4,1
37.33348,35.7752,2021-08-17,0.5338,-0.0266,4,1
37.56645,39.35359,2023-12-04,0.195,-0.1788,4,1
37.56645,39.35359,2023-06-17,0.143,0.0184,4,0
36.74456,32.03113,2021-07-30,0.6981,0.1927,1,1
36.93742,31.36999,2021-02-11,0.3443,-0.136,5,0
37.04327,27.87284,2021-08-05,0.3597,-0.0663,5,1
37.04327,27.87284,2021-02-16,0.5952,0.0959,1,0
37.15834,39.74793,2020-11-19,0.165,-0.0649,4,1
37.15834,39.74793,2020-06-02,0.1973,0.0464,4,0
36.81853,28.22444,2021-07-29,0.3369,-0.103,1,1
36.81853,28.22444,2021-02-09,0.5455,-0.1062,1,0
37.268,39.39392,2020-06-23,0.1279,-0.159,4,1
37.268,39.39392,2020-01-05,0.3844,-0.0431,2,0
37.44675,37.16508,2020-09-10,0.5864,0.1216,4,1
37.44675,37.16508,2020-03-24,0.1585,-0.0726,4,0
36.88422,35.03579,2020-08-30,0.4002,-0.1151,4,1
36.88422,35.03579,2020-03-13,0.4502,0.0746,4,0
37.13994,41.4008,2020-07-11,0.1291,-0.0664,4,1
37.13994,41.4008,2020-01-23,0.5052,0.0608,4,0
37.65244,33.16994,2020-10-28,0.3664,0.0248,4,1
38.10506,40.67221,2020-10-24,0.1553,-0.0607,7,1
38.10506,40.67221,2020-05-07,0.8043,0.3771,4,0
37.02757,40.28487,2023-01-23,0.2328,-0.1823,4,1
37.02757,40.28487,2022-08-06,0.7589,0.332,4,0
37.42601,39.28136,2021-11-11,0.1331,-0.0957,4,1
37.42601,39.28136,2021-05-25,0.1072,-0.1052,4,0
37.24788,39.73755,2021-06-20,0.2503,0.033,4,1
37.24788,39.73755,2021-01-01,0.2462,0.0106,4,0
37.21349,40.17126,2023-07-08,0.2079,-0.0875,4,1
37.21349,40.17126,2023-01-19,0.1533,-0.1406,4,0
37.63358,38.02869,2023-08-24,0.1627,-0.0346,7,1
37.63358,38.02869,2023-03-07,0.2029,0.0451,4,0
36.73474,39.44771,2020-06-16,0.1977,0.0815,4,1
36.98735,40.33154,2023-11-28,0.2526,-0.093,4,1
36.98735,40.33154,2023-06-11,0.2014,0.0172,4,0
37.15362,40.41529,2021-01-01,0.2458,-0.0432,4,1
37.15362,40.41529,2020-07-15,0.0899,-0.1221,4,0
39.6051,33.84192,2022-11-19,0.1368,-0.2205,4,1
39.6051,33.84192,2022-06-02,0.4277,0.1545,2,0
37.05544,27.7647,2021-08-01,0.7077,0.1231,1,1
37.05544,27.7647,2021-02-12,0.8072,0.2502,1,0
39.21428,36.91262,2023-09-24,0.2144,-0.1522,5,1
39.08335,31.36122,2023-08-28,0.1962,-0.0754,4,1
39.08335,31.36122,2023-03-11,0.655,0.1092,4,0
37.67115,39.14764,2023-08-08,0.088,-0.0757,4,1
37.67115,39.14764,2023-02-19,0.2239,-0.038,4,0
37.13488,40.06763,2022-07-02,0.1503,-0.0093,4,1
37.18162,38.87202,2020-06-26,0.1238,-0.0699,4,1
37.18162,38.87202,2020-01-08,0.3073,0.0168,4,0
39.31179,27.90565,2020-04-18,0.7256,0.1813,1,0
37.65989,39.55927,2023-09-30,0.109,0.0273,7,1
37.65989,39.55927,2023-04-13,0.9365,0.5907,4,0
37.82677,41.56361,2023-03-01,0.4142,0.0988,4,1
37.82677,41.56361,2022-09-12,0.1364,-0.0233,4,0
37.3969,37.16986,2020-07-03,0.4042,0.1625,4,1
37.3969,37.16986,2020-01-15,0.5034,0.0071,2,0
37.17786,41.99659,2020-08-21,0.1354,-0.0836,4,1
37.24412,40.28686,2023-01-11,0.4255,-0.003,4,1
37.24412,40.28686,2022-07-25,0.1101,-0.0846,4,0
41.19975,27.04953,2020-09-07,0.1974,-0.1808,4,1
37.69514,40.93135,2020-07-25,0.131,-0.0569,4,1
38.44614,29.42882,2023-03-27,0.3369,-0.0711,4,0
36.38593,36.50098,2023-09-09,0.2498,0.0375,4,1
36.38593,36.50098,2023-03-23,0.1436,-0.0595,4,0
37.18517,40.29136,2022-12-17,0.2201,-0.2684,4,1
37.18517,40.29136,2022-06-30,0.1742,-0.0853,4,0
36.88537,31.38729,2021-07-28,0.6292,0.0877,1,1
36.93754,31.36537,2021-07-30,0.1853,-0.0993,5,1
37.13008,35.85503,2020-06-06,0.481,0.2065,4,1
37.13008,35.85503,2019-12-19,0.1652,-0.0729,4,0
39.75299,40.8576,2022-09-28,0.2768,-0.1714,7,1
39.75299,40.8576,2022-04-11,-0.0691,0.8912,8,0
37.55383,39.13646,2021-10-27,0.3017,0.067,4,1
37.55383,39.13646,2021-05-10,0.428,0.2456,4,0
37.77905,39.00133,2023-06-10,0.1959,0.1307,4,1
37.77905,39.00133,2022-12-22,0.8299,0.3863,4,0
37.08446,36.05286,2020-08-28,0.3333,-0.16,4,1
37.08446,36.05286,2020-03-11,0.1703,-0.2458,4,0
37.42081,39.28024,2023-12-30,0.2486,-0.0918,4,1
37.42081,39.28024,2023-07-13,0.1646,-0.1028,4,0
37.35546,37.10502,2020-09-15,0.2655,-0.0435,4,1
37.083,40.32792,2021-10-16,0.6754,0.328,4,1
37.56171,39.02671,2023-07-23,0.1227,-0.0759,4,1
37.56171,39.02671,2023-02-03,0.48,0.0777,5,0
36.96331,40.07096,2023-11-07,0.1807,-0.1748,4,1
36.96331,40.07096,2023-05-21,0.1938,-0.0479,4,0
36.91008,31.54965,2021-07-29,0.6397,0.2567,1,1
38.93703,32.02658,2020-11-12,0.2997,-0.1556,4,1
38.93703,32.02658,2020-05-26,0.2534,-0.0363,4,0
38.15804,40.63975,2020-10-07,0.0897,-0.0646,4,1
38.15804,40.63975,2020-04-20,0.8843,0.5078,4,0
39.29894,33.24058,2020-08-08,0.1199,-0.0623,7,1
39.29894,33.24058,2020-02-20,0.1987,-0.1316,5,0
36.91014,35.80956,2021-03-11,0.1707,-0.2208,4,0
37.17223,36.09689,2020-08-25,0.5762,0.049,4,1
37.17223,36.09689,2020-03-08,0.376,0.0784,4,0
37.10729,40.36763,2023-07-12,0.0837,-0.1478,4,1
37.35633,35.44888,2021-07-29,0.4142,-0.0072,1,1
37.35633,35.44888,2021-02-09,0.4952,0.1534,1,0
37.78116,31.70979,2020-08-19,0.2123,-0.1018,7,1
37.78116,31.70979,2020-03-02,0.2232,-0.1284,4,0
37.00043,40.1318,2023-06-16,0.1239,-0.0998,4,1
37.00043,40.1318,2022-12-28,0.2826,-0.0093,4,0
36.87647,31.65592,2021-07-30,0.6444,0.14,1,1
36.88668,31.34439,2021-07-28,0.583,0.1475,1,1
36.79106,35.47479,2020-09-05,0.4421,0.0275,4,1
36.79106,35.47479,2020-03-19,0.4148,0.0431,4,0
38.49879,33.29502,2020-05-20,0.2071,-0.1658,5,1
38.49879,33.29502,2019-12-02,0.3303,-0.0939,7,0
37.05075,40.39269,2022-06-27,0.1683,-0.0247,4,1
37.12314,40.58956,2022-07-15,0.8174,0.4186,4,0
37.01163,35.75338,2023-04-02,0.2434,-0.1911,4,0
36.91157,31.43704,2021-07-29,0.4559,0.1889,1,1
37.38554,42.1087,2020-09-06,0.1925,-0.029,5,1
37.29251,35.7745,2021-08-18,0.2172,-0.0774,4,1
36.69369,38.9323,2020-07-14,0.1389,-0.0356,4,1
36.69369,38.9323,2020-01-26,0.2102,-0.0726,4,0
36.8832,31.66708,2021-07-30,0.7756,0.3433,1,1
37.46228,42.6883,2023-09-16,0.2817,-0.0906,6,1
37.46228,42.6883,2023-03-30,0.4734,0.061,2,0
36.80946,28.17416,2021-07-31,0.4678,0.0858,1,1
36.80946,28.17416,2021-02-11,0.7422,0.1751,1,0
38.7028,40.38143,2021-06-26,0.5811,0.0891,5,1
38.7028,40.38143,2021-01-07,0.2249,-0.2702,1,0
38.08397,29.88649,2023-07-19,0.2819,-0.0639,4,1
38.08397,29.88649,2023-01-30,0.4039,-0.0026,4,0
37.11989,40.14863,2023-01-22,0.2281,-0.1946,4,1
37.11989,40.14863,2022-08-05,0.2897,-0.0017,4,0
38.22358,26.77915,2020-08-22,0.5386,0.0205,1,1
38.22358,26.77915,2020-03-05,0.6839,0.1847,1,0
37.70399,39.33693,2020-08-28,0.144,-0.0255,7,1
37.63909,39.43471,2023-09-30,0.1195,-0.0802,4,1
37.63909,39.43471,2023-04-13,0.81,0.4176,4,0
37.90606,31.66295,2020-01-17,-0.0145,0.7876,8,0
36.75857,35.20002,2020-08-30,0.676,0.2696,4,1
36.75857,35.20002,2020-03-13,0.0765,0.0652,0,0
38.21339,36.92336,2023-07-12,0.2346,-0.1416,4,1
38.21339,36.92336,2023-01-23,0.3242,-0.0226,4,0
38.54074,39.61225,2020-08-27,0.183,-0.1945,5,1
36.73498,28.15773,2021-07-29,0.8141,0.1667,1,1
36.73498,28.15773,2021-02-09,0.8292,0.3124,1,0
39.32562,34.94713,2020-08-26,0.2965,0.0199,4,1
37.74304,32.95015,2020-10-17,0.2402,0.0161,4,1
37.74304,32.95015,2020-04-30,0.1232,-0.0742,7,0
37.04151,39.12327,2021-11-17,0.0915,-0.2456,4,1
37.04151,39.12327,2021-05-31,0.1626,0.069,4,0
36.69108,35.40549,2020-09-05,0.0924,-0.1557,4,1
36.69108,35.40549,2020-03-19,0.1307,-0.1017,4,0
37.06009,40.32954,2023-12-19,0.2172,-0.1826,4,1
37.06009,40.32954,2023-07-02,0.1139,-0.1425,4,0
36.20912,35.9882,2020-09-05,0.7296,0.3197,1,1
36.20912,35.9882,2020-03-19,0.7562,0.3785,1,0
36.903,31.38816,2021-07-28,0.7891,0.2192,1,1
37.05949,28.39425,2022-09-14,0.8087,0.3639,1,1
37.05949,28.39425,2022-03-28,0.8061,0.3497,1,0
36.93706,31.44468,2021-07-30,0.4959,0.0737,1,1
37.95222,38.84488,2021-03-01,0.3286,-0.1237,2,0
36.21513,35.98637,2020-09-05,0.6794,0.2006,1,1
36.21513,35.98637,2020-03-19,0.7263,0.1993,1,0
37.7135,38.42534,2020-06-27,0.2182,-0.0345,4,1
37.7135,38.42534,2020-01-09,0.099,-0.0982,4,0
38.68654,40.38424,2021-06-26,0.6951,0.1871,5,1
38.68654,40.38424,2021-01-07,0.2179,-0.1828,1,0
38.63471,29.43881,2021-07-15,0.1182,-0.1809,5,1
36.23161,33.70714,2021-02-10,0.6842,0.3,1,0
37.54734,42.20066,2020-09-16,0.4478,-0.034,1,1
37.54051,39.16636,2023-09-24,0.1192,-0.0308,4,1
37.54051,39.16636,2023-04-07,0.8794,0.4309,4,0
40.93872,26.34949,2020-04-02,0.2129,-0.1477,7,0
37.86752,39.84268,2022-08-26,0.1003,-0.0975,7,1
37.02777,27.69014,2021-08-01,0.5964,0.1031,5,1
37.02777,27.69014,2021-02-12,0.7395,0.2143,1,0
37.65,37.99826,2023-10-21,0.1317,0.0021,7,1
37.65,37.99826,2023-05-04,0.86,0.4926,4,0
36.95127,38.97081,2021-11-16,0.4239,-0.0296,4,1
36.95127,38.97081,2021-05-30,0.2614,0.0022,4,0
36.85911,39.50924,2022-06-18,0.0614,0.0234,6,1
37.35571,35.44437,2021-02-09,0.1331,-0.1144,4,0
37.11498,40.30643,2023-07-02,0.2084,0.0764,4,1
37.11498,40.30643,2023-01-13,0.1405,-0.138,4,0
38.46497,27.874,2020-07-31,0.7228,0.2132,1,1
37.5935,38.08713,2023-07-28,0.1491,-0.0532,7,1
37.5935,38.08713,2023-02-08,0.8188,0.3497,4,0
38.02113,41.42844,2023-07-13,0.6563,0.2059,4,1
38.02113,41.42844,2023-01-24,0.3824,-0.0601,4,0
36.95528,40.08198,2022-11-15,0.323,-0.0281,4,1
36.95528,40.08198,2022-05-29,0.2698,0.1448,4,0
39.13279,38.02413,2020-09-10,0.2463,-0.1658,7,1
37.06118,39.07348,2021-05-23,0.2371,0.1668,4,0
37.45578,37.61205,2021-01-16,0.6812,0.257,4,0
37.33318,30.78217,2021-02-22,0.7999,0.3709,1,0
36.41807,36.51504,2020-08-30,0.9084,0.4797,4,1
36.41807,36.51504,2020-03-13,0.1287,-0.15,4,0
38.03759,27.18567,2020-08-02,0.3117,-0.08,4,1
38.03759,27.18567,2020-02-14,0.7072,0.2745,1,0
38.91747,39.44027,2023-09-09,0.0994,-0.0393,5,1
37.19516,40.35293,2020-07-13,0.119,-0.0273,4,1
37.19516,40.35293,2020-01-25,0.5434,0.2075,1,0
38.35247,32.37315,2021-12-12,0.2795,-0.1053,4,1
38.35247,32.37315,2021-06-25,0.7264,0.3218,4,0
36.77315,35.25716,2020-08-30,0.4335,0.0006,4,1
36.77315,35.25716,2020-03-13,0.3745,0.0045,4,0
37.32777,39.73291,2022-06-27,0.094,0.0411,4,1
37.10831,40.43723,2020-12-30,0.2645,-0.1454,4,1
37.10831,40.43723,2020-07-13,0.0906,-0.1307,4,0
37.0144,40.23455,2020-06-24,0.1835,0.0237,4,1
38.3351,26.45389,2020-08-31,0.4652,-0.0409,1,1
38.3351,26.45389,2020-03-14,0.6916,0.1873,1,0
38.13805,29.92423,2023-10-14,0.2666,-0.0608,4,1
39.27876,39.65347,2021-08-30,0.1825,-0.0549,5,1
39.27876,39.65347,2021-03-13,0.0911,0.4094,8,0
37.84045,40.30824,2020-10-02,0.1448,0.0199,4,1
37.84045,40.30824,2020-04-15,0.1167,-0.0926,4,0
37.16459,40.37811,2022-06-29,0.1658,-0.0771,4,1
37.18098,39.72728,2020-06-27,0.2168,0.0814,4,1
37.18098,39.72728,2020-01-09,0.6199,0.1411,4,0
37.24829,35.84324,2020-08-29,0.2067,-0.093,4,1
37.24829,35.84324,2020-03-12,0.1667,-0.2296,4,0
37.01373,27.68371,2021-08-02,0.7002,0.2043,1,1
37.01373,27.68371,2021-02-13,0.8125,0.3005,1,0
37.74385,40.87084,2021-10-11,0.1722,0.0188,4,1
37.74385,40.87084,2021-04-24,0.1662,-0.0151,4,0
39.04195,34.69552,2020-08-09,0.106,-0.0995,7,1
39.04195,34.69552,2020-02-21,0.1461,-0.0917,7,0
37.34549,36.0075,2021-03-11,0.2517,-0.1645,4,0
36.89151,38.60309,2020-06-28,0.1897,0.0567,4,1
36.89151,38.60309,2020-01-10,0.5177,0.078,4,0
38.27598,26.60186,2023-07-30,0.337,-0.0925,5,1
36.89581,40.19579,2021-11-17,0.2672,-0.0322,4,1
36.89581,40.19579,2021-05-31,0.2331,0.0144,4,0
36.90986,31.30772,2021-07-29,0.8143,0.2571,1,1
36.42437,36.31686,2020-06-06,0.1515,-0.24,4,1
36.9145,38.99926,2020-06-17,0.1978,0.0538,4,1
36.9145,38.99926,2019-12-30,0.2437,0.0824,4,0
37.11675,40.49811,2021-11-11,0.2744,0.0148,4,1
37.11675,40.49811,2021-05-25,0.2095,0.0615,4,0
37.8194,40.66719,2021-09-06,0.4638,0.1616,4,1
37.20594,40.16545,2023-01-23,0.3441,0.0608,4,1
37.20594,40.16545,2022-08-06,0.1742,-0.025,4,0
37.18863,40.15417,2022-07-15,0.1226,-0.1635,4,0
36.23422,33.2206,2021-07-15,0.2483,-0.0538,1,1
38.50293,40.69725,2020-09-06,0.3406,-0.0049,5,1
36.10116,32.59831,2020-10-27,0.6931,0.1667,1,1
36.10116,32.59831,2020-05-10,0.6717,0.0802,1,0
37.01172,27.69311,2021-08-02,0.8364,0.3274,1,1
37.01172,27.69311,2021-02-13,0.8256,0.3034,1,0
40.02642,32.76571,2022-09-26,0.1076,-0.0878,7,1
38.04597,41.08371,2023-04-24,0.6871,0.3651,4,0
36.78953,35.47323,2020-09-05,0.2406,-0.0688,4,1
36.78953,35.47323,2020-03-19,0.1264,-0.1928,4,0
37.30516,29.48553,2021-10-14,0.1804,-0.0996,4,0
36.8784,35.03882,2023-03-17,0.235,-0.0646,4,0
37.58738,38.00191,2023-08-24,0.1174,-0.0634,7,1
37.58738,38.00191,2023-03-07,0.7503,0.3756,4,0
36.94347,37.57218,2023-07-12,0.1594,-0.1573,4,1
36.94347,37.57218,2023-01-23,0.3626,-0.0235,4,0
37.03608,38.94922,2021-11-16,0.4461,-0.028,4,1
37.03608,38.94922,2021-05-30,0.3242,0.0214,4,0
38.92714,32.03582,2023-08-07,0.175,-0.0399,4,1
38.92714,32.03582,2023-02-18,0.8046,0.4564,4,0
36.53128,36.50337,2022-08-30,0.1299,-0.1138,4,1
36.53128,36.50337,2022-03-13,0.9638,0.5328,4,0
37.0315,27.68842,2021-08-02,0.6773,0.1142,1,1
37.0315,27.68842,2021-02-13,0.7763,0.2035,1,0
37.35872,37.1184,2023-07-12,0.1742,-0.0476,4,1
37.35872,37.1184,2023-01-23,0.7954,0.298,4,0
37.65667,39.2929,2021-10-16,0.1225,-0.0464,4,1
37.65667,39.2929,2021-04-29,0.5529,0.3022,4,0
37.2164,44.25181,2021-09-20,0.2058,0.0042,1,1
37.2164,44.25181,2021-04-03,0.3362,0.0193,5,0
37.06002,36.08954,2020-09-04,0.7796,0.2848,4,1
37.06002,36.08954,2020-03-18,0.1367,-0.1144,4,0
37.17593,40.28525,2021-11-17,0.4131,-0.088,4,1
37.17593,40.28525,2021-05-31,0.3146,0.1508,4,0
37.11368,39.97609,2021-12-03,0.1467,-0.1305,4,1
37.11368,39.97609,2021-06-16,0.1757,-0.1106,4,0
38.51828,36.95598,2023-04-02,0.158,-0.1032,7,0
39.4611,34.07891,2023-10-27,0.1347,-0.0407,4,1
36.9815,40.32396,2020-06-23,0.1925,0.0182,4,1
37.38493,42.11869,2020-09-06,-0.1526,-0.3364,0,1
37.5563,39.29855,2022-08-06,0.9128,0.483,4,0
36.95635,31.51306,2021-07-30,0.5466,0.05,1,1
36.91077,31.36759,2021-07-28,0.3612,0.1569,1,1
38.36276,40.82465,2021-07-29,0.1362,-0.0955,7,1
38.36276,40.82465,2021-02-09,0.3346,-0.1016,5,0
37.03283,40.37865,2023-12-03,0.1382,-0.217,4,1
37.03283,40.37865,2023-06-16,0.1528,-0.1045,4,0
37.8433,38.5215,2023-10-05,0.1121,-0.0354,4,1
37.8433,38.5215,2023-04-18,0.6372,0.3841,4,0
37.5392,44.19812,2023-09-29,0.6269,0.0562,2,1
37.5392,44.19812,2023-04-12,0.6148,0.3633,1,0
36.97041,40.33428,2020-06-22,0.198,-0.0422,4,1
36.91058,40.16339,2020-10-18,0.7532,0.3746,4,1
36.91058,40.16339,2020-05-01,0.7938,0.514,4,0
40.80079,26.1718,2023-04-20,0.1463,-0.1887,4,0
39.13206,40.0605,2020-08-31,0.1315,-0.0298,5,1
37.1255,42.42923,2022-09-12,0.4257,0.0324,4,0
39.78943,36.81482,2023-09-13,0.1495,-0.0637,4,1
39.78943,36.81482,2023-03-27,0.3311,0.0905,4,0
37.28006,43.90205,2020-08-08,0.7045,0.1954,4,1
37.28006,43.90205,2020-02-20,-0.0316,0.8591,8,0
37.58545,39.38917,2023-07-09,0.1336,-0.1205,4,1
37.58545,39.38917,2023-01-20,0.2288,-0.0471,4,0
37.42294,41.98654,2021-07-15,0.2144,-0.0482,4,1
37.42294,41.98654,2021-01-26,0.3408,-0.0909,1,0
37.4193,30.45917,2023-08-27,0.3966,0.0043,1,1
37.4193,30.45917,2023-03-10,0.4611,0.0864,5,0
